TimeV_S	AmplitudeV_S	TimeV_C	AmplitudeV_C	TimeV_R	AmplitudeV_R									
0.000354	-0.0550501	0.000354	0.0473754	0.000354	-0.00254896			0.000354	0.0473754	1.36E-02
0.000356	-0.0405559	0.000356	0.0399673	0.000356	-0.00319315			0.000356	0.0399673	1.36E-02
0.000358	-0.0312152	0.000358	0.0306266	0.000358	-0.00415942			0.000358	0.0306266	1.36E-02
0.00036	-0.0238071	0.00036	0.0209638	0.00036	-0.00576989			0.00036	0.0209638	1.36E-02
0.000362	-0.00576989	0.000362	0.0109789	0.000362	-0.00609198			0.000362	0.0109789	1.36E-02
0.000364	0.0035708	0.000364	-0.00126059	0.000364	-0.00609198			0.000364	-0.00126059	1.36E-02
0.000366	0.0132336	0.000366	-0.0112455	0.000366	-0.00576989			0.000366	-0.0112455	1.36E-02
0.000368	0.0254731	0.000368	-0.0212303	0.000368	-0.00609198			0.000368	-0.0212303	1.36E-02
0.00037	0.0344917	0.00037	-0.0296047	0.00037	-0.00609198			0.00037	-0.0296047	1.36E-02
0.000372	0.0444766	0.000372	-0.0357245	0.000372	-0.00544779			0.000372	-0.0357245	1.36E-02
0.000374	0.0422219	0.000374	-0.040878	0.000374	-0.0051257			0.000374	-0.040878	1.36E-02
0.000376	0.0486638	0.000376	-0.0450652	0.000376	-0.00383733			0.000376	-0.0450652	1.36E-02
0.000378	0.0522068	0.000378	-0.0460315	0.000378	-0.00351524			0.000378	-0.0460315	1.36E-02
0.00038	0.046087	0.00038	-0.0460315	0.00038	-0.00222687			0.00038	-0.0460315	1.36E-02
0.000382	0.0447987	0.000382	-0.0440989	0.000382	-0.00126059			0.000382	-0.0440989	1.36E-02
0.000384	0.039001	0.000384	-0.040878	0.000384	-0.000616404			0.000384	-0.040878	1.36E-02
0.000386	0.0386789	0.000386	-0.0360466	0.000386	0.000349874			0.000386	-0.0360466	1.36E-02
0.000388	0.0241847	0.000388	-0.0296047	0.000388	0.000994059			0.000388	-0.0296047	1.36E-02
0.00039	0.0161324	0.00039	-0.0225187	0.00039	0.00196034			0.00039	-0.0225187	1.36E-02
0.000392	0.0122673	0.000392	-0.0154327	0.000392	0.00260452			0.000392	-0.0154327	1.36E-02
0.000394	2.78E-05	0.000394	-0.00738035	0.000394	0.00292662			0.000394	-0.00738035	1.36E-02
0.000396	-0.00609198	0.000396	-0.000294312	0.000396	0.00324871			0.000396	-0.000294312	1.36E-02
0.000398	-0.0144664	0.000398	0.00679173	0.000398	0.00260452			0.000398	0.00679173	1.36E-02
0.0004	-0.0163989	0.0004	0.0132336	0.0004	0.00196034			0.0004	0.0132336	1.36E-02
0.000402	-0.0250954	0.000402	0.0183871	0.000402	0.00228243			0.000402	0.0183871	1.36E-02
0.000404	-0.0308931	0.000404	0.0228964	0.000404	0.00196034			0.000404	0.0228964	1.36E-02
0.000406	-0.030571	0.000406	0.0254731	0.000406	0.000994059			0.000406	0.0254731	1.36E-02
0.000408	-0.0363687	0.000408	0.0270836	0.000408	0.000671966			0.000408	0.0270836	1.36E-02
0.00041	-0.0357245	0.00041	0.0277278	0.00041	-0.000294312			0.00041	0.0277278	1.36E-02
0.000412	-0.0344361	0.000412	0.0267615	0.000412	0.000349874			0.000412	0.0267615	1.36E-02
0.000414	-0.0286385	0.000414	0.025151	0.000414	-0.000938497			0.000414	0.025151	1.36E-02
0.000416	-0.0254175	0.000416	0.0219301	0.000416	-0.00222687			0.000416	0.0219301	1.36E-02
0.000418	-0.0238071	0.000418	0.0183871	0.000418	-0.00222687			0.000418	0.0183871	1.36E-02
0.00042	-0.0141443	0.00042	0.0135557	0.00042	-0.00254896			0.00042	0.0135557	1.36E-02
0.000422	-0.00931291	0.000422	0.00872428	0.000422	-0.00351524			0.000422	0.00872428	1.36E-02
0.000424	-0.00383733	0.000424	0.0035708	0.000424	-0.00351524			0.000424	0.0035708	1.36E-02
0.000426	2.78E-05	0.000426	-0.00158268	0.000426	-0.00319315			0.000426	-0.00158268	1.36E-02
0.000428	0.00743591	0.000428	-0.00673617	0.000428	-0.00287105			0.000428	-0.00673617	1.36E-02
0.00043	0.0138778	0.00043	-0.0115676	0.00043	-0.00319315			0.00043	-0.0115676	1.36E-02
0.000432	0.0158103	0.000432	-0.0157548	0.000432	-0.00319315			0.000432	-0.0157548	1.36E-02
0.000434	0.0183871	0.000434	-0.0189757	0.000434	-0.00287105			0.000434	-0.0189757	1.36E-02
0.000436	0.0238626	0.000436	-0.0212303	0.000436	-0.00254896			0.000436	-0.0212303	1.36E-02
0.000438	0.0267615	0.000438	-0.0231629	0.000438	-0.00158268			0.000438	-0.0231629	1.36E-02
0.00044	0.0206417	0.00044	-0.0241292	0.00044	-0.00158268			0.00044	-0.0241292	1.36E-02
0.000442	0.0193533	0.000442	-0.0250954	0.000442	-0.00126059			0.000442	-0.0250954	1.36E-02
0.000444	0.0238626	0.000444	-0.0228408	0.000444	-0.000616404			0.000444	-0.0228408	1.36E-02
0.000446	0.0170987	0.000446	-0.0215524	0.000446	2.78E-05			0.000446	-0.0215524	1.36E-02
0.000448	0.014522	0.000448	-0.0189757	0.000448	2.78E-05			0.000448	-0.0189757	1.36E-02
0.00045	0.0129115	0.00045	-0.0157548	0.00045	0.000671966			0.00045	-0.0157548	1.36E-02
0.000452	0.0135557	0.000452	-0.0122117	0.000452	0.000994059			0.000452	-0.0122117	1.36E-02
0.000454	0.00485917	0.000454	-0.00899081	0.000454	0.000994059			0.000454	-0.00899081	1.36E-02
0.000456	-0.000938497	0.000456	-0.00480361	0.000456	0.000994059			0.000456	-0.00480361	1.36E-02
0.000458	-0.00254896	0.000458	-0.00158268	0.000458	0.00131615			0.000458	-0.00158268	1.36E-02
0.00046	-0.00576989	0.00046	0.00260452	0.00046	0.000994059			0.00046	0.00260452	1.36E-02
0.000462	-0.0122117	0.000462	0.00550336	0.000462	0.00131615			0.000462	0.00550336	1.36E-02
0.000464	-0.0125338	0.000464	0.00775801	0.000464	0.000349874			0.000464	0.00775801	1.36E-02
0.000466	-0.0154327	0.000466	0.0103347	0.000466	0.000349874			0.000466	0.0103347	1.36E-02
0.000468	-0.0160769	0.000468	0.0116231	0.000468	-0.000294312			0.000468	0.0116231	1.36E-02
0.00047	-0.0209082	0.00047	0.0119452	0.00047	-0.000294312			0.00047	0.0119452	1.36E-02
0.000472	-0.0151106	0.000472	0.0125894	0.000472	-0.000938497			0.000472	0.0125894	1.36E-02
0.000474	-0.013178	0.000474	0.0122673	0.000474	-0.000616404			0.000474	0.0122673	1.36E-02
0.000476	-0.0154327	0.000476	0.011301	0.000476	-0.00158268			0.000476	0.011301	1.36E-02
0.000478	-0.0147885	0.000478	0.00969056	0.000478	-0.000938497			0.000478	0.00969056	1.36E-02
0.00048	-0.0122117	0.00048	0.00775801	0.00048	-0.00126059			0.00048	0.00775801	1.36E-02
0.000482	-0.0051257	0.000482	0.00582545	0.000482	-0.00254896			0.000482	0.00582545	1.36E-02
0.000484	-0.00705826	0.000484	0.00292662	0.000484	-0.00222687			0.000484	0.00292662	1.36E-02
0.000486	-0.00158268	0.000486	0.000349874	0.000486	-0.00126059			0.000486	0.000349874	1.36E-02
0.000488	0.000671966	0.000488	-0.00190477	0.000488	-0.00190477			0.000488	-0.00190477	1.36E-02
0.00049	0.00260452	0.00049	-0.0051257	0.00049	-0.00158268			0.00049	-0.0051257	1.36E-02
0.000492	0.00453708	0.000492	-0.00705826	0.000492	-0.00158268			0.000492	-0.00705826	1.36E-02
0.000494	0.00872428	0.000494	-0.00931291	0.000494	-0.00158268			0.000494	-0.00931291	1.36E-02
0.000496	0.0122673	0.000496	-0.0106013	0.000496	-0.00190477			0.000496	-0.0106013	1.36E-02
0.000498	0.00969056	0.000498	-0.0118896	0.000498	-0.00126059			0.000498	-0.0118896	1.36E-02
0.0005	0.0106568	0.0005	-0.0128559	0.0005	-0.00158268			0.0005	-0.0128559	1.36E-02
0.000502	0.0138778	0.000502	-0.0135001	0.000502	-0.00126059			0.000502	-0.0135001	1.36E-02
0.000504	0.0129115	0.000504	-0.0135001	0.000504	-0.000616404			0.000504	-0.0135001	1.36E-02
0.000506	0.00775801	0.000506	-0.013178	0.000506	-0.000616404			0.000506	-0.013178	1.36E-02
0.000508	0.00969056	0.000508	-0.0125338	0.000508	2.78E-05			0.000508	-0.0125338	1.36E-02
0.00051	0.0132336	0.00051	-0.0106013	0.00051	-0.000294312			0.00051	-0.0106013	1.36E-02
0.000512	0.0035708	0.000512	-0.00931291	0.000512	-0.000294312			0.000512	-0.00931291	1.36E-02
0.000514	0.00196034	0.000514	-0.00738035	0.000514	0.000349874			0.000514	-0.00738035	1.36E-02
0.000516	0.00292662	0.000516	-0.00576989	0.000516	2.78E-05			0.000516	-0.00576989	1.36E-02
